tick,read_write_time_ms,mem_usage_mb,chunks_loaded,chunks_unloaded,used_cells,used_cells_bbox_w,used_cells_bbox_h,player_x,player_y,savefile_size
1089,0.048,55.9877233505249,0,0,4096,64,64,5126.00341796875,5126.00341796875,1589248
1090,0.046,55.9877243041992,0,0,4096,64,64,5130.71728515625,5130.71728515625,1589248
1091,0.055,55.9877252578735,0,0,4096,64,64,5135.43115234375,5135.43115234375,1589248
1092,0.053,55.9877262115479,0,0,4096,64,64,5140.14501953125,5140.14501953125,1589248
1093,0.052,55.9877271652222,0,0,4096,64,64,5144.85888671875,5144.85888671875,1589248
1094,0.047,55.9877281188965,0,0,4096,64,64,5149.57275390625,5149.57275390625,1589248
1095,0.055,55.9877290725708,0,0,4096,64,64,5154.28662109375,5154.28662109375,1589248
1096,0.057,55.9877300262451,0,0,4096,64,64,5159.00048828125,5159.00048828125,1589248
1097,0.051,55.9877309799194,0,0,4096,64,64,5163.71435546875,5163.71435546875,1589248
1098,0.055,55.9877319335938,0,0,4096,64,64,5168.42822265625,5168.42822265625,1589248
1099,0.052,55.9877328872681,0,0,4096,64,64,5173.14208984375,5173.14208984375,1589248
1100,0.047,55.9877338409424,0,0,4096,64,64,5177.85595703125,5177.85595703125,1589248
1101,0.051,55.9877347946167,0,0,4096,64,64,5182.56982421875,5182.56982421875,1589248
1102,0.044,55.987735748291,0,0,4096,64,64,5187.28369140625,5187.28369140625,1589248
1103,0.036,55.9877367019653,0,0,4096,64,64,5191.99755859375,5191.99755859375,1589248
1104,0.043,55.9877376556396,0,0,4096,64,64,5196.71142578125,5196.71142578125,1589248
1105,0.043,55.987738609314,0,0,4096,64,64,5201.42529296875,5201.42529296875,1589248
1106,0.043,55.9877395629883,0,0,4096,64,64,5206.13916015625,5206.13916015625,1589248
1107,0.056,55.9877405166626,0,0,4096,64,64,5210.85302734375,5210.85302734375,1589248
1108,0.038,55.9877414703369,0,0,4096,64,64,5215.56689453125,5215.56689453125,1589248
1109,0.059,55.9877424240112,0,0,4096,64,64,5220.28076171875,5220.28076171875,1589248
1110,0.04,55.9877433776855,0,0,4096,64,64,5224.99462890625,5224.99462890625,1589248
1111,0.037,55.9877443313599,0,0,4096,64,64,5229.70849609375,5229.70849609375,1589248
1112,0.035,55.9877452850342,0,0,4096,64,64,5234.42236328125,5234.42236328125,1589248
1113,0.037,55.9877462387085,0,0,4096,64,64,5239.13623046875,5239.13623046875,1589248
1114,0.049,55.9877471923828,0,0,4096,64,64,5243.85009765625,5243.85009765625,1589248
1115,0.038,55.9877481460571,0,0,4096,64,64,5248.56396484375,5248.56396484375,1589248
1116,0.056,55.9877490997314,0,0,4096,64,64,5253.27783203125,5253.27783203125,1589248
1117,0.08,55.9877500534058,0,0,4096,64,64,5257.99169921875,5257.99169921875,1589248
1118,0.034,55.9877510070801,0,0,4096,64,64,5262.70556640625,5262.70556640625,1589248
1119,0.034,55.9877519607544,0,0,4096,64,64,5267.41943359375,5267.41943359375,1589248
1120,0.037,55.9877529144287,0,0,4096,64,64,5272.13330078125,5272.13330078125,1589248
1121,0.041,55.987753868103,0,0,4096,64,64,5276.84716796875,5276.84716796875,1589248
1122,0.039,55.9877548217773,0,0,4096,64,64,5281.56103515625,5281.56103515625,1589248
1123,0.04,55.9877557754517,0,0,4096,64,64,5286.27490234375,5286.27490234375,1589248
1124,0.045,55.987756729126,0,0,4096,64,64,5290.98876953125,5290.98876953125,1589248
1125,0.04,55.9877576828003,0,0,4096,64,64,5295.70263671875,5295.70263671875,1589248
1126,0.062,55.9877586364746,0,0,4096,64,64,5300.41650390625,5300.41650390625,1589248
1127,0.05,55.9877595901489,0,0,4096,64,64,5305.13037109375,5305.13037109375,1589248
1128,0.213,55.9877605438232,0,0,4096,64,64,5309.84423828125,5309.84423828125,1589248
1129,0.138,55.9877614974976,0,0,4096,64,64,5314.55810546875,5314.55810546875,1589248
1130,0.048,55.9877624511719,0,0,4096,64,64,5319.27197265625,5319.27197265625,1589248
1131,0.057,55.9901819229126,0,0,4096,64,64,5323.98583984375,5323.98583984375,1589248
1132,0.037,55.9877643585205,0,0,4096,64,64,5328.69970703125,5328.69970703125,1589248
1133,0.045,55.9877653121948,0,0,4096,64,64,5333.41357421875,5333.41357421875,1589248
1134,0.046,55.9877662658691,0,0,4096,64,64,5338.12744140625,5338.12744140625,1589248
1135,0.046,55.9877672195435,0,0,4096,64,64,5342.84130859375,5342.84130859375,1589248
1136,0.038,55.9877681732178,0,0,4096,64,64,5347.55517578125,5347.55517578125,1589248
1137,0.06,55.9877691268921,0,0,4096,64,64,5352.26904296875,5352.26904296875,1589248
1138,0.043,55.9877700805664,0,0,4096,64,64,5356.98291015625,5356.98291015625,1589248
1139,0.056,55.9877710342407,0,0,4096,64,64,5361.69677734375,5361.69677734375,1589248
1140,0.059,55.987771987915,0,0,4096,64,64,5366.41064453125,5366.41064453125,1589248
1141,0.058,55.9877729415894,0,0,4096,64,64,5371.12451171875,5371.12451171875,1589248
1142,0.041,55.9877738952637,0,0,4096,64,64,5375.83837890625,5375.83837890625,1589248
1143,0.056,55.987774848938,0,0,4096,64,64,5380.55224609375,5380.55224609375,1589248
1144,0.037,55.9877758026123,0,0,4096,64,64,5385.26611328125,5385.26611328125,1589248
1145,0.048,55.9877767562866,0,0,4096,64,64,5389.97998046875,5389.97998046875,1589248
1146,0.051,55.9877777099609,0,0,4096,64,64,5394.69384765625,5394.69384765625,1589248
1147,0.049,55.9877786636353,0,0,4096,64,64,5399.40771484375,5399.40771484375,1589248
1148,0.052,55.9877796173096,0,0,4096,64,64,5404.12158203125,5404.12158203125,1589248
1149,0.054,55.9877805709839,0,0,4096,64,64,5408.83544921875,5408.83544921875,1589248
1150,0.047,55.9877815246582,0,0,4096,64,64,5413.54931640625,5413.54931640625,1589248
1151,0.054,55.9877824783325,0,0,4096,64,64,5418.26318359375,5418.26318359375,1589248
1152,0.064,55.9877834320068,0,0,4096,64,64,5422.97705078125,5422.97705078125,1589248
1153,0.068,55.9877843856812,0,0,4096,64,64,5427.69091796875,5427.69091796875,1589248
1154,0.056,55.9877853393555,0,0,4096,64,64,5432.40478515625,5432.40478515625,1589248
1155,0.054,55.9877862930298,0,0,4096,64,64,5437.11865234375,5437.11865234375,1589248
1156,0.055,55.9877872467041,0,0,4096,64,64,5441.83251953125,5441.83251953125,1589248
1157,0.041,55.9877882003784,0,0,4096,64,64,5446.54638671875,5446.54638671875,1589248
1158,0.057,55.9877891540527,0,0,4096,64,64,5451.26025390625,5451.26025390625,1589248
1159,0.039,55.9877901077271,0,0,4096,64,64,5455.97412109375,5455.97412109375,1589248
1160,0.048,55.9877910614014,0,0,4096,64,64,5460.68798828125,5460.68798828125,1589248
1161,0.064,55.9877920150757,0,0,4096,64,64,5465.40185546875,5465.40185546875,1589248
1162,0.053,55.98779296875,0,0,4096,64,64,5470.11572265625,5470.11572265625,1589248
1163,0.041,55.9877939224243,0,0,4096,64,64,5474.82958984375,5474.82958984375,1589248
1164,0.066,55.9877948760986,0,0,4096,64,64,5479.54345703125,5479.54345703125,1589248
1165,0.057,55.9877958297729,0,0,4096,64,64,5484.25732421875,5484.25732421875,1589248
1166,0.045,55.9877967834473,0,0,4096,64,64,5488.97119140625,5488.97119140625,1589248
1167,0.042,55.9877977371216,0,0,4096,64,64,5493.68505859375,5493.68505859375,1589248
1168,0.065,55.9877986907959,0,0,4096,64,64,5498.39892578125,5498.39892578125,1589248
1169,0.049,55.9877996444702,0,0,4096,64,64,5503.11279296875,5503.11279296875,1589248
1170,0.04,55.9878005981445,0,0,4096,64,64,5507.82666015625,5507.82666015625,1589248
1171,0.053,55.9878015518188,0,0,4096,64,64,5512.54052734375,5512.54052734375,1589248
1172,0.046,55.9917087554932,0,0,4096,64,64,5517.25439453125,5517.25439453125,1589248
1173,0.065,55.9917097091675,0,0,4096,64,64,5521.96826171875,5521.96826171875,1589248
1174,0.045,55.9917106628418,0,0,4096,64,64,5526.68212890625,5526.68212890625,1589248
1175,0.056,55.9917116165161,0,0,4096,64,64,5531.39599609375,5531.39599609375,1589248
1176,0.058,55.9917125701904,0,0,4096,64,64,5536.10986328125,5536.10986328125,1589248
1177,0.054,55.9917135238647,0,0,4096,64,64,5540.82373046875,5540.82373046875,1589248
1178,0.056,55.9917144775391,0,0,4096,64,64,5545.53759765625,5545.53759765625,1589248
1179,0.056,55.9917154312134,0,0,4096,64,64,5550.25146484375,5550.25146484375,1589248
1180,0.052,55.9917163848877,0,0,4096,64,64,5554.96533203125,5554.96533203125,1589248
1181,0.041,55.991717338562,0,0,4096,64,64,5559.67919921875,5559.67919921875,1589248
1182,0.058,55.9917182922363,0,0,4096,64,64,5564.39306640625,5564.39306640625,1589248
1183,0.034,55.9917192459106,0,0,4096,64,64,5569.10693359375,5569.10693359375,1589248
1184,0.036,55.991720199585,0,0,4096,64,64,5573.82080078125,5573.82080078125,1589248
1185,0.041,55.9917211532593,0,0,4096,64,64,5578.53466796875,5578.53466796875,1589248
1186,0.04,55.9917221069336,0,0,4096,64,64,5583.24853515625,5583.24853515625,1589248
1187,0.038,55.9917230606079,0,0,4096,64,64,5587.96240234375,5587.96240234375,1589248
1188,0.059,55.9917240142822,0,0,4096,64,64,5592.67626953125,5592.67626953125,1589248
1189,0.045,55.9917249679565,0,0,4096,64,64,5597.39013671875,5597.39013671875,1589248
1190,45.545,56.7087936401367,7,7,4096,64,64,5602.10400390625,5602.10400390625,1589248
1191,0.043,55.9941453933716,0,0,4096,64,64,5606.81787109375,5606.81787109375,1589248
1192,0.016,55.9952602386475,0,0,4096,64,64,5611.53173828125,5611.53173828125,1589248
1193,0.029,55.9917287826538,0,0,4096,64,64,5616.24560546875,5616.24560546875,1589248
1194,0.03,55.9917297363281,0,0,4096,64,64,5620.95947265625,5620.95947265625,1589248
1195,0.038,55.9917306900024,0,0,4096,64,64,5625.67333984375,5625.67333984375,1589248
1196,0.05,55.9917316436768,0,0,4096,64,64,5630.38720703125,5630.38720703125,1589248
1197,0.062,55.9917325973511,0,0,4096,64,64,5635.10107421875,5635.10107421875,1589248
1198,0.049,55.9917335510254,0,0,4096,64,64,5639.81494140625,5639.81494140625,1589248
1199,0.056,55.9917345046997,0,0,4096,64,64,5644.52880859375,5644.52880859375,1589248
1200,0.057,55.991735458374,0,0,4096,64,64,5649.24267578125,5649.24267578125,1589248
1201,0.054,55.9917364120483,0,0,4096,64,64,5653.95654296875,5653.95654296875,1589248
1202,0.049,55.9917373657227,0,0,4096,64,64,5658.67041015625,5658.67041015625,1589248
1203,0.057,55.991738319397,0,0,4096,64,64,5663.38427734375,5663.38427734375,1589248
1204,0.052,55.9917392730713,0,0,4096,64,64,5668.09814453125,5668.09814453125,1589248
1205,0.04,55.9917402267456,0,0,4096,64,64,5672.81201171875,5672.81201171875,1589248
1206,0.06,55.9917411804199,0,0,4096,64,64,5677.52587890625,5677.52587890625,1589248
1207,0.054,55.9917421340942,0,0,4096,64,64,5682.23974609375,5682.23974609375,1589248
1208,0.059,55.9917430877686,0,0,4096,64,64,5686.95361328125,5686.95361328125,1589248
1209,0.053,55.9917440414429,0,0,4096,64,64,5691.66748046875,5691.66748046875,1589248
1210,0.055,55.9917449951172,0,0,4096,64,64,5696.38134765625,5696.38134765625,1589248
1211,0.054,55.9917459487915,0,0,4096,64,64,5701.09521484375,5701.09521484375,1589248
1212,0.056,55.9917469024658,0,0,4096,64,64,5705.80908203125,5705.80908203125,1589248
1213,0.054,55.9917478561401,0,0,4096,64,64,5710.52294921875,5710.52294921875,1589248
1214,0.063,55.9917488098145,0,0,4096,64,64,5715.23681640625,5715.23681640625,1589248
1215,0.051,55.9917497634888,0,0,4096,64,64,5719.95068359375,5719.95068359375,1589248
1216,0.048,55.9917507171631,0,0,4096,64,64,5724.66455078125,5724.66455078125,1589248
1217,0.05,55.9917516708374,0,0,4096,64,64,5729.37841796875,5729.37841796875,1589248
1218,0.039,55.9917526245117,0,0,4096,64,64,5734.09228515625,5734.09228515625,1589248
1219,0.067,55.991753578186,0,0,4096,64,64,5738.80615234375,5738.80615234375,1589248
1220,0.048,55.9917545318604,0,0,4096,64,64,5743.52001953125,5743.52001953125,1589248
1221,0.057,55.9917554855347,0,0,4096,64,64,5748.23388671875,5748.23388671875,1589248
1222,0.047,55.991756439209,0,0,4096,64,64,5752.94775390625,5752.94775390625,1589248
1223,0.042,55.9917573928833,0,0,4096,64,64,5757.66162109375,5757.66162109375,1589248
1224,0.046,55.9917583465576,0,0,4096,64,64,5762.37548828125,5762.37548828125,1589248
1225,0.054,55.9917593002319,0,0,4096,64,64,5767.08935546875,5767.08935546875,1589248
1226,0.063,55.9917602539063,0,0,4096,64,64,5771.80322265625,5771.80322265625,1589248
1227,0.049,55.9917612075806,0,0,4096,64,64,5776.51708984375,5776.51708984375,1589248
1228,0.046,55.9917621612549,0,0,4096,64,64,5781.23095703125,5781.23095703125,1589248
1229,0.044,55.9917631149292,0,0,4096,64,64,5785.94482421875,5785.94482421875,1589248
1230,0.041,55.9917640686035,0,0,4096,64,64,5790.65869140625,5790.65869140625,1589248
1231,0.048,55.9917650222778,0,0,4096,64,64,5795.37255859375,5795.37255859375,1589248
1232,0.072,55.9917659759521,0,0,4096,64,64,5800.08642578125,5800.08642578125,1589248
1233,0.053,55.9917669296265,0,0,4096,64,64,5804.80029296875,5804.80029296875,1589248
1234,0.051,55.9917678833008,0,0,4096,64,64,5809.51416015625,5809.51416015625,1589248
1235,0.037,55.9917688369751,0,0,4096,64,64,5814.22802734375,5814.22802734375,1589248
1236,0.059,55.9917697906494,0,0,4096,64,64,5818.94189453125,5818.94189453125,1589248
1237,0.049,55.9917707443237,0,0,4096,64,64,5823.65576171875,5823.65576171875,1589248
1238,0.067,55.991771697998,0,0,4096,64,64,5828.36962890625,5828.36962890625,1589248
1239,0.056,55.9917726516724,0,0,4096,64,64,5833.08349609375,5833.08349609375,1589248
1240,0.055,55.9917736053467,0,0,4096,64,64,5837.79736328125,5837.79736328125,1589248
1241,0.06,55.991774559021,0,0,4096,64,64,5842.51123046875,5842.51123046875,1589248
1242,0.056,55.9917755126953,0,0,4096,64,64,5847.22509765625,5847.22509765625,1589248
1243,0.048,55.9917764663696,0,0,4096,64,64,5851.93896484375,5851.93896484375,1589248
1244,0.069,55.9917774200439,0,0,4096,64,64,5856.65283203125,5856.65283203125,1589248
1245,0.039,55.9917783737183,0,0,4096,64,64,5861.36669921875,5861.36669921875,1589248
1246,0.06,55.9917793273926,0,0,4096,64,64,5866.08056640625,5866.08056640625,1589248
1247,0.038,55.9917802810669,0,0,4096,64,64,5870.79443359375,5870.79443359375,1589248
1248,0.039,55.9917812347412,0,0,4096,64,64,5875.50830078125,5875.50830078125,1589248
1249,0.043,55.9917821884155,0,0,4096,64,64,5880.22216796875,5880.22216796875,1589248
1250,0.036,55.9917831420898,0,0,4096,64,64,5884.93603515625,5884.93603515625,1589248
1251,0.032,55.9917840957642,0,0,4096,64,64,5889.64990234375,5889.64990234375,1589248
1252,0.038,55.9917850494385,0,0,4096,64,64,5894.36376953125,5894.36376953125,1589248
1253,0.045,55.9917860031128,0,0,4096,64,64,5899.07763671875,5899.07763671875,1589248
1254,0.045,55.9917869567871,0,0,4096,64,64,5903.79150390625,5903.79150390625,1589248
1255,0.063,55.9917879104614,0,0,4096,64,64,5908.50537109375,5908.50537109375,1589248
1256,0.059,55.9917888641357,0,0,4096,64,64,5913.21923828125,5913.21923828125,1589248
1257,0.058,55.9917898178101,0,0,4096,64,64,5917.93310546875,5917.93310546875,1589248
1258,0.051,55.9917907714844,0,0,4096,64,64,5922.64697265625,5922.64697265625,1589248
1259,0.065,55.9917917251587,0,0,4096,64,64,5927.36083984375,5927.36083984375,1589248
1260,0.056,55.991792678833,0,0,4096,64,64,5932.07470703125,5932.07470703125,1589248
1261,0.057,55.9917936325073,0,0,4096,64,64,5936.78857421875,5936.78857421875,1589248
1262,0.06,55.9917945861816,0,0,4096,64,64,5941.50244140625,5941.50244140625,1589248
1263,0.057,55.991795539856,0,0,4096,64,64,5946.21630859375,5946.21630859375,1589248
1264,0.063,55.9917964935303,0,0,4096,64,64,5950.93017578125,5950.93017578125,1589248
1265,0.059,55.9917974472046,0,0,4096,64,64,5955.64404296875,5955.64404296875,1589248
1266,0.052,55.9917984008789,0,0,4096,64,64,5960.35791015625,5960.35791015625,1589248
1267,0.061,55.9917993545532,0,0,4096,64,64,5965.07177734375,5965.07177734375,1589248
1268,0.057,55.9918003082275,0,0,4096,64,64,5969.78564453125,5969.78564453125,1589248
1269,0.053,55.9918012619019,0,0,4096,64,64,5974.49951171875,5974.49951171875,1589248
1270,0.039,55.9918022155762,0,0,4096,64,64,5979.21337890625,5979.21337890625,1589248
1271,0.055,55.9918031692505,0,0,4096,64,64,5983.92724609375,5983.92724609375,1589248
1272,0.054,55.9918041229248,0,0,4096,64,64,5988.64111328125,5988.64111328125,1589248
1273,0.053,55.9918050765991,0,0,4096,64,64,5993.35498046875,5993.35498046875,1589248
1274,0.041,55.9918060302734,0,0,4096,64,64,5998.06884765625,5998.06884765625,1589248
1275,0.059,55.9918069839478,0,0,4096,64,64,6002.78271484375,6002.78271484375,1589248
1276,0.052,55.9918079376221,0,0,4096,64,64,6007.49658203125,6007.49658203125,1589248
1277,0.051,55.9918088912964,0,0,4096,64,64,6012.21044921875,6012.21044921875,1589248
1278,0.064,55.9918098449707,0,0,4096,64,64,6016.92431640625,6016.92431640625,1589248
1279,0.046,55.991810798645,0,0,4096,64,64,6021.63818359375,6021.63818359375,1589248
1280,0.043,55.9918117523193,0,0,4096,64,64,6026.35205078125,6026.35205078125,1589248
1281,0.06,55.9918127059937,0,0,4096,64,64,6031.06591796875,6031.06591796875,1589248
1282,0.062,55.991813659668,0,0,4096,64,64,6035.77978515625,6035.77978515625,1589248
1283,0.035,55.9918146133423,0,0,4096,64,64,6040.49365234375,6040.49365234375,1589248
1284,0.062,55.9918155670166,0,0,4096,64,64,6045.20751953125,6045.20751953125,1589248
1285,0.035,55.9918165206909,0,0,4096,64,64,6049.92138671875,6049.92138671875,1589248
1286,0.076,55.9918174743652,0,0,4096,64,64,6054.63525390625,6054.63525390625,1589248
1287,0.118,55.9918184280396,0,0,4096,64,64,6059.34912109375,6059.34912109375,1589248
1288,0.057,55.9918193817139,0,0,4096,64,64,6064.06298828125,6064.06298828125,1589248
1289,0.044,55.9918203353882,0,0,4096,64,64,6068.77685546875,6068.77685546875,1589248
1290,0.085,55.9918212890625,0,0,4096,64,64,6073.49072265625,6073.49072265625,1589248
1291,0.041,55.9918222427368,0,0,4096,64,64,6078.20458984375,6078.20458984375,1589248
1292,0.058,55.9918231964111,0,0,4096,64,64,6082.91845703125,6082.91845703125,1589248
1293,0.056,55.9918241500854,0,0,4096,64,64,6087.63232421875,6087.63232421875,1589248
1294,0.045,55.9918251037598,0,0,4096,64,64,6092.34619140625,6092.34619140625,1589248
1295,0.061,55.9918260574341,0,0,4096,64,64,6097.06005859375,6097.06005859375,1589248
1296,0.037,55.9918270111084,0,0,4096,64,64,6101.77392578125,6101.77392578125,1589248
1297,0.099,55.9918279647827,0,0,4096,64,64,6106.48779296875,6106.48779296875,1589248
1298,0.059,55.991828918457,0,0,4096,64,64,6111.20166015625,6111.20166015625,1589248
1299,42.074,56.7088975906372,7,7,4096,64,64,6115.91552734375,6115.91552734375,1589248
1300,0.039,55.9918308258057,0,0,4096,64,64,6120.62939453125,6120.62939453125,1589248
1301,0.014,55.9929456710815,0,0,4096,64,64,6125.34326171875,6125.34326171875,1589248
1302,0.027,55.9918327331543,0,0,4096,64,64,6130.05712890625,6130.05712890625,1589248
1303,0.034,55.9918336868286,0,0,4096,64,64,6134.77099609375,6134.77099609375,1589248
1304,0.039,55.9918346405029,0,0,4096,64,64,6139.48486328125,6139.48486328125,1589248
1305,0.069,55.9918355941772,0,0,4096,64,64,6144.19873046875,6144.19873046875,1589248
1306,0.046,55.9918365478516,0,0,4096,64,64,6148.91259765625,6148.91259765625,1589248
1307,0.038,55.9918375015259,0,0,4096,64,64,6153.62646484375,6153.62646484375,1589248
1308,0.061,55.9918384552002,0,0,4096,64,64,6158.34033203125,6158.34033203125,1589248
1309,0.047,55.9918394088745,0,0,4096,64,64,6163.05419921875,6163.05419921875,1589248
1310,0.038,55.9918403625488,0,0,4096,64,64,6167.76806640625,6167.76806640625,1589248
1311,0.044,55.9918413162231,0,0,4096,64,64,6172.48193359375,6172.48193359375,1589248
1312,0.043,55.9918422698975,0,0,4096,64,64,6177.19580078125,6177.19580078125,1589248
1313,0.041,55.9942617416382,0,0,4096,64,64,6181.90966796875,6181.90966796875,1589248
1314,0.048,55.9918441772461,0,0,4096,64,64,6186.62353515625,6186.62353515625,1589248
1315,0.04,55.9918451309204,0,0,4096,64,64,6191.33740234375,6191.33740234375,1589248
